
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28312	28312	PAULO JACINTO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28339	28339	PENEDO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28339	28339	PENEDO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28355	28355	PIAÇABUÇU	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28355	28355	PIAÇABUÇU	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28371	28371	PILAR	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28371	28371	PILAR	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28398	28398	PINDOBA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28398	28398	PINDOBA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28410	28410	PIRANHAS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28410	28410	PIRANHAS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28436	28436	POÇO DAS TRINCHEIRAS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28436	28436	POÇO DAS TRINCHEIRAS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28452	28452	PORTO CALVO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28452	28452	PORTO CALVO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28479	28479	PORTO DE PEDRAS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28479	28479	PORTO DE PEDRAS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28495	28495	PORTO REAL DO COLÉGIO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28495	28495	PORTO REAL DO COLÉGIO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28517	28517	QUEBRANGULO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28517	28517	QUEBRANGULO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28533	28533	RIO LARGO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28533	28533	RIO LARGO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28550	28550	ROTEIRO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28550	28550	ROTEIRO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28576	28576	SANTA LUZIA DO NORTE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28576	28576	SANTA LUZIA DO NORTE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28592	28592	SANTANA DO IPANEMA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28592	28592	SANTANA DO IPANEMA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28614	28614	SANTANA DO MUNDAÚ	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28614	28614	SANTANA DO MUNDAÚ	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28630	28630	SÃO BRÁS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28630	28630	SÃO BRÁS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28657	28657	SÃO JOSÉ DA LAJE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28657	28657	SÃO JOSÉ DA LAJE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28673	28673	SÃO JOSÉ DA TAPERA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28673	28673	SÃO JOSÉ DA TAPERA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28690	28690	SÃO LUÍS DO QUITUNDE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28690	28690	SÃO LUÍS DO QUITUNDE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28711	28711	SÃO MIGUEL DOS CAMPOS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28711	28711	SÃO MIGUEL DOS CAMPOS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28738	28738	SÃO MIGUEL DOS MILAGRES	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28738	28738	SÃO MIGUEL DOS MILAGRES	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28754	28754	SÃO SEBASTIÃO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28754	28754	SÃO SEBASTIÃO	13	VEREADOR	96
